time,price,SMA,Lower,Upper,distance,position
2018-01-18 10:18:00,1.22458,1.208016641221374,1.1858596627255196,1.2301736197172284,0.016563358778626025,0.0
2018-01-18 12:39:00,1.22606,1.2082051908396947,1.1858569850123952,1.2305533966669941,0.01785480916030524,0.0
2018-01-18 15:00:00,1.22468,1.208378320610687,1.1858730301348668,1.2308836110865073,0.01630167938931293,0.0
2018-01-18 17:21:00,1.22416,1.2085511450381679,1.1859108301937655,1.2311914598825702,0.015608854961832064,0.0
2018-01-18 19:42:00,1.2237,1.2087141984732823,1.1859468791210317,1.231481517825533,0.01498580152671769,0.0
2018-01-18 22:03:00,1.22474,1.208868320610687,1.1859418320469626,1.2317948091744113,0.015871679389312998,0.0
2018-01-19 00:24:00,1.22426,1.2090041984732824,1.1859247629443637,1.2320836340022012,0.01525580152671746,0.0
2018-01-19 02:45:00,1.22602,1.2091541984732825,1.1858890960559845,1.2324193008905806,0.016865801526717572,0.0
2018-01-19 05:06:00,1.2263,1.2093277862595417,1.1858922128667995,1.232763359652284,0.01697221374045821,0.0
2018-01-19 07:27:00,1.22796,1.2095071755725193,1.185862955817049,1.2331513953279896,0.01845282442748064,0.0
2018-01-19 09:48:00,1.22608,1.2096642748091604,1.185854474237446,1.2334740753808748,0.01641572519083967,0.0
2018-01-19 12:09:00,1.22416,1.2098048854961831,1.1858712588956273,1.233738512096739,0.014355114503816768,0.0
2018-01-19 14:30:00,1.22362,1.209940458015267,1.1858959555746682,1.233984960455866,0.013679541984732868,0.0
2018-01-19 16:51:00,1.2235,1.2100842748091603,1.1859419043907722,1.2342266452275483,0.013415725190839778,0.0
2018-01-19 19:12:00,1.22266,1.210212824427481,1.1859828006775568,1.2344428481774052,0.012447175572519065,0.0
2018-01-19 21:33:00,1.22211,1.2103553435114505,1.1860663352601437,1.2346443517627572,0.011754656488549564,0.0
2018-01-21 20:33:00,1.22613,1.2105415267175572,1.1861450313231798,1.2349380221119346,0.015588473282442727,0.0
2018-01-21 22:54:00,1.2241,1.2107102290076337,1.1862462597132868,1.2351741983019806,0.013389770992366268,0.0
2018-01-22 01:15:00,1.22274,1.2108798473282443,1.186392554550186,1.2353671401063024,0.011860152671755664,0.0
2018-01-22 03:36:00,1.22278,1.2110329770992365,1.186500516506456,1.235565437692017,0.01174702290076346,0.0
2018-01-22 05:57:00,1.22398,1.2112053435114505,1.1866284363645174,1.2357822506583835,0.012774656488549585,0.0
2018-01-22 08:18:00,1.22608,1.211393435114504,1.1867407393628933,1.2360461308661146,0.014686564885496134,0.0
2018-01-22 10:39:00,1.22414,1.211572213740458,1.1868918469198362,1.23625258056108,0.012567786259541913,0.0
2018-01-22 13:00:00,1.22441,1.2117461832061067,1.1870273246989778,1.2364650417132357,0.012663816793893279,0.0
2018-01-22 15:21:00,1.22415,1.2119167175572518,1.1871659406690258,1.2366674944454779,0.012233282442748239,0.0
2018-01-22 17:42:00,1.22566,1.2120897709923664,1.187273647515804,1.2369058944689286,0.013570229007633605,0.0
2018-01-22 20:03:00,1.2263,1.2122581679389315,1.187357506001295,1.237158829876568,0.01404183206106846,0.0
2018-01-22 22:24:00,1.227,1.2124148091603053,1.1874027403994183,1.2374268779211923,0.014585190839694784,0.0
2018-01-23 00:45:00,1.22601,1.2125501526717557,1.1874365955625912,1.2376637097809202,0.013459847328244345,0.0
2018-01-23 03:06:00,1.22536,1.2126929007633587,1.1875018289031145,1.2378839726236028,0.012667099236641333,0.0
2018-01-23 05:27:00,1.22538,1.21283427480916,1.1875673917673317,1.2381011578509884,0.012545725190839851,0.0
2018-01-23 07:48:00,1.22509,1.2129736641221374,1.1876389169030914,1.2383084113411833,0.01211633587786265,0.0
2018-01-23 10:09:00,1.22434,1.213105572519084,1.1877150540997632,1.2384960909384048,0.011234427480915965,0.0
2018-01-23 12:30:00,1.22654,1.213255038167939,1.187779959501308,1.23873011683457,0.01328496183206096,0.0
2018-01-23 14:51:00,1.22834,1.213415038167939,1.187825662683445,1.239004413652433,0.014924961832061046,0.0
2018-01-23 17:12:00,1.22868,1.2135846564885497,1.1878867654888579,1.2392825474882416,0.015095343511450254,0.0
2018-01-23 19:33:00,1.2298,1.213775648854962,1.1879698422216616,1.2395814554882625,0.016024351145037974,0.0
2018-01-23 21:54:00,1.23114,1.2139751908396945,1.1880389782757736,1.2399114034036154,0.017164809160305383,0.0
2018-01-24 00:15:00,1.23124,1.2141899999999999,1.1881509225024567,1.240229077497543,0.01705000000000001,0.0
2018-01-24 02:36:00,1.2318,1.2144049618320611,1.1882522465002856,1.2405576771638367,0.01739503816793886,0.0
2018-01-24 04:57:00,1.2309,1.2146037404580152,1.188347810333902,1.2408596705821284,0.01629625954198488,0.0
2018-01-24 07:18:00,1.23418,1.2148380916030534,1.1884347419187655,1.2412414412873414,0.019341908396946605,0.0
2018-01-24 09:39:00,1.234,1.215074961832061,1.1885443261443487,1.2416055975197735,0.01892503816793889,0.0
2018-01-24 12:00:00,1.2378,1.2153389312977099,1.1885964645509035,1.2420813980445162,0.022461068702290143,0.0
2018-01-24 14:21:00,1.23854,1.2155981679389312,1.1886187364798448,1.2425775993980175,0.022941832061068812,0.0
2018-01-24 16:42:00,1.24089,1.2158851145038168,1.1886346740143454,1.243135554993288,0.025004885496183293,0.0
2018-01-24 19:03:00,1.24008,1.216177175572519,1.1887150605467034,1.2436392905983347,0.02390282442748104,0.0
2018-01-24 21:24:00,1.23944,1.2164785496183208,1.1888676731524577,1.244089426084184,0.022961450381679294,0.0
2018-01-24 23:45:00,1.24129,1.216794351145038,1.189001117867938,1.2445875844221381,0.024495648854961916,0.0
2018-01-25 02:06:00,1.24364,1.2171453435114505,1.1891654051711973,1.2451252818517038,0.02649465648854954,0.0
2018-01-25 04:27:00,1.24454,1.217515572519084,1.1893782299995173,1.2456529150386508,0.027024427480915936,0.0
2018-01-25 06:48:00,1.24038,1.2178473282442748,1.1896639928709427,1.2460306636176068,0.022532671755725264,0.0
2018-01-25 09:09:00,1.24148,1.2181923664122136,1.1899666168118046,1.2464181160126226,0.023287633587786294,0.0
2018-01-25 11:30:00,1.24804,1.218584503816794,1.1901374975161447,1.2470315101174432,0.029455496183206087,-1.0
2018-01-25 13:51:00,1.24926,1.2189822137404582,1.1902868367565844,1.247677590724332,0.030277786259541806,-1.0
2018-01-25 16:12:00,1.24968,1.219382213740458,1.1904463645574992,1.2483180629234167,0.030297786259541937,-1.0
2018-01-25 18:33:00,1.24092,1.2197195419847329,1.1908178218482643,1.2486212621212014,0.021200458015267154,-1.0
2018-01-25 20:54:00,1.23899,1.2200483206106871,1.1912581896998593,1.248838451521515,0.018941679389312904,-1.0
2018-01-25 23:15:00,1.2419,1.220417328244275,1.1917567924369017,1.2490778640516482,0.021482671755725047,-1.0
2018-01-26 01:36:00,1.24278,1.2207982442748093,1.1922869066669337,1.249309581882685,0.021981755725190677,-1.0
2018-01-26 03:57:00,1.24396,1.2211903053435116,1.1928298118098941,1.249550798877129,0.02276969465648837,-1.0
2018-01-26 06:18:00,1.24602,1.2216020610687024,1.193379203151207,1.2498249189861979,0.02441793893129751,-1.0
2018-01-26 08:39:00,1.2459,1.2220032061068702,1.1939053845359942,1.2501010276777462,0.02389679389312982,-1.0
2018-01-26 11:00:00,1.24382,1.2223862595419848,1.1944794775335381,1.2502930415504314,0.02143374045801516,-1.0
2018-01-26 13:21:00,1.24297,1.2227664885496183,1.1951085768509695,1.2504244002482672,0.020203511450381573,-1.0
2018-01-26 15:42:00,1.2439,1.2231432061068703,1.1956908324370814,1.2505955797766592,0.020756793893129677,-1.0
2018-01-26 18:03:00,1.24135,1.2235069465648856,1.1963661062748348,1.2506477868549364,0.017843053435114387,-1.0
2018-01-26 20:24:00,1.24296,1.2238849618320609,1.1970544395602383,1.2507154841038834,0.019075038167939207,-1.0
2018-01-28 21:45:00,1.24298,1.2242565648854962,1.1977309540657624,1.25078217570523,0.018723435114503806,-1.0
2018-01-29 00:06:00,1.23892,1.2245477099236641,1.198224263859233,1.2508711559880952,0.014372290076335892,-1.0
2018-01-29 02:27:00,1.24165,1.2248613740458014,1.1987113844575272,1.2510113636340756,0.0167886259541985,-1.0
2018-01-29 04:48:00,1.2425,1.2252091603053434,1.1993456806134426,1.2510726399972443,0.0172908396946565,-1.0
2018-01-29 07:09:00,1.24026,1.225547786259542,1.2000723888621638,1.2510231836569203,0.014712213740457836,-1.0
2018-01-29 09:30:00,1.24015,1.2258884732824427,1.2008416140015745,1.2509353325633108,0.014261526717557427,-1.0
2018-01-29 11:51:00,1.23685,1.2262019847328245,1.2016509536192936,1.2507530158463553,0.010648015267175515,-1.0
